Source,DOI,Authors,Year,Species,Life Stage,In Vitro or In Vivo?,Sex,Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media General,Exposure Media Specific,Exposure Media Additions,Solvent,Detergent,Temperature (Avg),Exposure Duration (days),Recovery (Days),Number of Doses,Replicates,Sample Size,Dosing Frequency,particles/mL (master),μg/mL (master),Effect,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,"Target Organelle, Cell, or Tissue",Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Functional Group,Particle Length (μm),Size Category,Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Organisms Fed?,Particle Red Criteria Pass,Design Red Criteria Pass,Risk Red Criteria Pass,Particle Size*,Particle Shape*,Polymer Type*,Particle Source*,Surface Chemistry,Chemical Purity,Microbial Contamination,Concentration Units,Particle Stability,Homogeneity of Exposure,Endpoints,Dose-Response*,Concentration Range,Effect Thresholds*,Test Particle Relevance,zeta_missing,zeta_imputed_by_group,zeta_imputed_by_global,charge_missing,in_vitro_flag,temp_missing,particles_ml_missing,ug_ml_missing,particle_size_missing,particle_volume_missing,particle_missing,particle_mass_imputed_by_group,particle_mass_imputed_by_global,density_reported_flag,density_estimated_flag,density_unknown_flag,particle_length_missing,sample_size_missing,sample_size_outlier,dose_mg_per_l,dose_mg_per_l_missing,particles_per_ml,particles_per_ml_missing,dose_info_available
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,unknown,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,No,Fitness,Reproduction,Death After Birth,Organism,not_reported,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,unknown,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,No,Fitness,Reproduction,Death After Birth,Organism,not_reported,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,unknown,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,No,Fitness,Reproduction,Death After Birth,Organism,not_reported,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,Yes,Immune,Immune Cells,Natural Killer Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,No,Immune,Immune Cells,Natural Killer Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,No,Immune,Immune Cells,Natural Killer Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,Yes,Immune,Immune Cells,Invariant Natural Killer Cells,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,Yes,Immune,Immune Cells,Invariant Natural Killer Cells,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,Yes,Immune,Immune Cells,Invariant Natural Killer Cells,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,Yes,Immune,Immune Cells,T Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,Yes,Immune,Immune Cells,T Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,No,Immune,Immune Cells,T Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,Yes,Immune,Immune Cells,B Cells,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,Yes,Immune,Immune Cells,B Cells,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,No,Immune,Immune Cells,B Cells,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,Yes,Immune,Immune Cells,CD4+/CD8+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,Yes,Immune,Immune Cells,CD4+/CD8+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,Yes,Immune,Immune Cells,CD4+/CD8+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,No,Immune,Immune Cells,CD11b+/CD11c- Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,Yes,Immune,Immune Cells,CD11b+/CD11c- Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,No,Immune,Immune Cells,CD11b+/CD11c- Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,Yes,Immune,Immune Cells,CD11b+/CD11c+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,Yes,Immune,Immune Cells,CD11b+/CD11c+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,Yes,Immune,Immune Cells,CD11b+/CD11c+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,Yes,Immune,Immune Cells,CD11b-/CD11c+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,Yes,Immune,Immune Cells,CD11b-/CD11c+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,M,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,Yes,Immune,Immune Cells,CD11b-/CD11c+ Ratio,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,F,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,No,Immune,Immune Cells,Natural Killer Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,F,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,567500.0,567.5,Yes,Immune,Immune Cells,Natural Killer Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,567.5,0,567500.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,F,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,2270000.0,2270.0,No,Immune,Immune Cells,Natural Killer Cell Count,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,Y,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2270.0,0,2270000.0,0,1
workshop,10.1016/j.toxlet.2020.01.008,Park,2020,(Mouse) Mus musculus,"Early, F1 Generation",In Vivo,F,Particle Only,Gestation & Lactation,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,90.0,0.0,3,1.0,10.0,1.0,141875.0,141.875,Yes,Immune,Immune Cells,Invariant Natural Killer Cells,Cell,spleen,Polyethylene,Fragment,0.935,estimated,unknown,-36.05,not_reported,acid.hydroxy.groups,16.9,1µm < 100µm,1003.9597126587522,3.78e-07,no,Y,N,Y,modified,no,N,not_cleaned,none,N,N,not_evaluated,No,yes,Pass,Pass,Pass,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,141.875,0,141875.0,0,1
